game,turn,player,move,land_square,nodes,time_ms,pruning_ratio,score_p0,score_p1,heuristic,depth,game_phase,suboptimal,score_deviation,score_loss,operator_blind
0,39,1,"[[3, 0], [5, 2]]","[5, 2]",25,5.4369,0.8047,-22,114.0,greedy,3,midgame,False,0.0,0.0,True
0,40,0,"[[7, 6], [6, 7]]","[6, 7]",22,3.9434,0.8281,-22,128.0,greedy,3,midgame,True,0,0.0,False
0,41,1,"[[5, 2], [6, 1]]","[6, 1]",73,11.9405,0.8733,-22,128.0,greedy,3,midgame,False,0.0,0.0,True
0,42,0,"[[6, 7], [5, 6]]","[5, 6]",21,2.805,0.6719,-22,128.0,greedy,3,midgame,False,0.0,0.0,False
0,43,1,"[[3, 6], [4, 7]]","[4, 7]",77,10.5851,0.8663,-22,128.0,greedy,3,midgame,False,0.0,0.0,True
0,44,0,"[[5, 6], [4, 5]]","[4, 5]",22,4.2832,0.6562,-22,156.0,greedy,3,midgame,False,0.0,0.0,False
0,45,1,"[[6, 1], [7, 0]]","[7, 0]",63,13.1183,0.9016,-22,156.0,greedy,3,midgame,True,144.0,144.0,True
0,46,0,"[[4, 5], [3, 4]]","[3, 4]",5,0.8051,0.9609,-22,156.0,greedy,3,midgame,False,0.0,0.0,False
0,47,1,"[[2, 5], [4, 3]]","[4, 3]",2,0.2475,0.9688,-22,156.0,greedy,3,midgame,False,0.0,0.0,False
1,0,0,"[[6, 1], [5, 0]]","[5, 0]",83,30.7817,0.8147,0,0,greedy,3,opening,False,0,0.0,False
1,1,1,"[[1, 0], [2, 1]]","[2, 1]",85,30.576,0.8103,0,0,greedy,3,opening,False,0.0,0.0,True
1,2,0,"[[5, 0], [4, 1]]","[4, 1]",107,46.1063,0.791,0,1.0,greedy,3,opening,False,0.0,0.0,False
1,3,1,"[[0, 1], [1, 0]]","[1, 0]",90,35.6266,0.8242,0,1.0,greedy,3,opening,False,0.0,0.0,True
1,4,0,"[[4, 1], [3, 2]]","[3, 2]",111,56.9811,0.8073,0,1.0,greedy,3,opening,False,0.0,0.0,False
1,5,1,"[[2, 1], [4, 3]]","[4, 3]",16,12.4032,0.75,0,1.0,greedy,3,opening,True,0.0,0.0,False
1,6,0,"[[6, 3], [5, 4]]","[5, 4]",162,154.2475,0.6384,0,1.0,greedy,3,opening,False,0.0,0.0,False
1,7,1,"[[1, 2], [2, 1]]","[2, 1]",77,63.2439,0.8496,0,1.0,greedy,3,opening,False,0.0,0.0,True
1,8,0,"[[5, 4], [3, 2]]","[3, 2]",10,8.2562,0.8438,0,1.0,greedy,3,opening,False,0.0,0.0,False
1,9,1,"[[2, 1], [4, 3]]","[4, 3]",16,10.8397,0.75,-11,1.0,greedy,3,opening,False,0.0,0.0,False
1,10,0,"[[6, 7], [5, 6]]","[5, 6]",144,65.5642,0.6786,-11,14.0,greedy,3,opening,True,0,0.0,False
1,11,1,"[[4, 3], [5, 4]]","[5, 4]",134,38.4738,0.7383,-11,14.0,greedy,3,opening,False,0.0,0.0,True
1,12,0,"[[6, 5], [4, 3]]","[4, 3]",24,4.3561,0.625,-11,14.0,greedy,3,opening,False,0.0,0.0,False
1,13,1,"[[0, 3], [1, 2]]","[1, 2]",82,33.0799,0.7865,-22,14.0,greedy,3,opening,False,0.0,0.0,True
1,14,0,"[[5, 6], [4, 5]]","[4, 5]",165,75.5022,0.7656,-22,14.0,greedy,3,opening,False,0.0,0.0,False
1,15,1,"[[1, 0], [2, 1]]","[2, 1]",89,21.0662,0.8013,-22,14.0,greedy,3,opening,True,1.0,0.0,True
1,16,0,"[[4, 5], [3, 6]]","[3, 6]",275,114.4168,0.6094,-22,15.0,greedy,3,opening,False,0.0,0.0,False
1,17,1,"[[1, 6], [2, 7]]","[2, 7]",99,44.8818,0.779,-22,15.0,greedy,3,opening,False,0.0,0.0,True
1,18,0,"[[3, 6], [2, 5]]","[2, 5]",104,39.4666,0.8375,-22,45.0,greedy,3,opening,False,0.0,0.0,False
1,19,1,"[[1, 4], [3, 6]]","[3, 6]",27,6.4888,0.5781,-22,45.0,greedy,3,opening,False,0.0,0.0,False
1,20,0,"[[4, 3], [3, 4]]","[3, 4]",212,63.9842,0.6319,-22,87.0,greedy,3,midgame,True,0,0.0,False
1,21,1,"[[0, 5], [1, 4]]","[1, 4]",111,31.9388,0.7832,-22,87.0,greedy,3,midgame,False,0.0,0.0,True
1,22,0,"[[3, 4], [2, 5]]","[2, 5]",114,34.2369,0.8021,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
1,23,1,"[[1, 4], [2, 3]]","[2, 3]",92,22.1236,0.7946,-22,87.0,greedy,3,midgame,False,0.0,0.0,True
1,24,0,"[[7, 0], [6, 1]]","[6, 1]",72,19.4037,0.875,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
1,25,1,"[[2, 1], [3, 0]]","[3, 0]",88,20.7417,0.8036,-22,87.0,greedy,3,midgame,False,0.0,0.0,True
1,26,0,"[[6, 1], [5, 0]]","[5, 0]",71,16.6028,0.8767,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
